NAME,COUNT,PCT2PRACE,PCTAIAN,PCTAPI,PCTBLACK,PCTHISPANIC,PCTWHITE,NAME
LLOYD,773,0.129,0.0,3.364,10.22,0.647,85.64,LLOYD
LOAN,81,0.0,0.0,95.062,0.0,0.0,4.938,LOAN
LOC,91,0.0,0.0,97.802,0.0,1.099,1.099,LOC
LOGAN,138,1.449,0.0,1.449,2.899,0.0,94.203,LOGAN
LOI,47,0.0,2.128,93.617,0.0,2.128,2.128,LOI
LOIS,1325,0.151,0.075,1.208,5.283,0.528,92.755,LOIS
LOLA,166,0.602,0.602,1.205,19.88,5.422,72.289,LOLA
LOLITA,99,0.0,0.0,41.414,24.242,10.101,24.242,LOLITA
LON,147,0.0,0.0,5.442,2.041,0.68,91.837,LON
LONA,47,2.128,0.0,2.128,0.0,2.128,93.617,LONA
LONG,185,0.541,0.0,97.838,0.0,1.081,0.541,LONG
LONI,38,0.0,0.0,0.0,2.632,0.0,97.368,LONI
LONNA,34,0.0,0.0,0.0,2.941,0.0,97.059,LONNA
LONNIE,516,0.194,0.388,0.775,10.465,0.775,87.403,LONNIE
LONNY,60,0.0,0.0,0.0,0.0,0.0,100.0,LONNY
LORA,421,0.238,0.475,0.475,2.85,1.425,94.537,LORA
LORAINE,105,0.0,0.0,2.857,12.381,3.81,80.952,LORAINE
LOREE,47,0.0,0.0,0.0,0.0,0.0,100.0,LOREE
LOREEN,46,0.0,0.0,4.348,4.348,4.348,86.957,LOREEN
LORELEI,63,0.0,0.0,7.937,3.175,1.587,87.302,LORELEI
LOREN,493,0.203,0.203,1.42,1.623,1.826,94.726,LOREN
LORENA,388,0.0,0.515,1.546,0.515,71.134,26.289,LORENA
LORENE,113,0.0,0.0,0.885,6.195,0.885,92.035,LORENE
LORENZA,33,0.0,0.0,6.061,24.242,60.606,9.091,LORENZA
LORENZO,277,0.0,0.361,6.137,18.773,53.43,21.3,LORENZO
LORETO,40,0.0,0.0,32.5,0.0,37.5,30.0,LORETO
LORETTA,957,0.418,0.104,1.567,8.15,3.344,86.416,LORETTA
LORI,5694,0.105,0.14,1.194,0.79,0.808,96.962,LORI
LORIANN,51,0.0,0.0,0.0,0.0,1.961,98.039,LORIANN
LORIE,269,0.372,0.0,1.487,3.717,2.602,91.822,LORIE
LORILEE,28,0.0,0.0,0.0,0.0,0.0,100.0,LORILEE
LORIN,82,0.0,1.22,3.659,0.0,1.22,93.902,LORIN
LORINDA,48,0.0,0.0,2.083,4.167,4.167,89.583,LORINDA
LORNA,330,0.303,0.606,12.424,11.212,1.212,74.242,LORNA
LORNE,44,0.0,0.0,2.273,9.091,0.0,88.636,LORNE
LORRAINE,1451,0.138,0.138,2.205,5.513,4.824,87.181,LORRAINE
LORRI,120,0.0,0.0,0.0,2.5,1.667,95.833,LORRI
LORRIE,211,0.0,0.0,1.422,0.948,1.896,95.735,LORRIE
LORY,37,2.703,0.0,2.703,0.0,5.405,89.189,LORY
LOTTIE,30,0.0,3.333,0.0,30.0,0.0,66.667,LOTTIE
LOU,205,0.0,0.488,3.902,3.415,1.463,90.732,LOU
LOUANN,74,0.0,0.0,1.351,0.0,1.351,97.297,LOUANN
LOUANNE,26,0.0,0.0,0.0,0.0,0.0,100.0,LOUANNE
LOUELLA,35,0.0,0.0,22.857,17.143,2.857,57.143,LOUELLA
LOUIE,115,0.0,2.609,10.435,4.348,30.435,52.174,LOUIE
LOUIS,2570,0.039,0.272,2.49,5.253,7.938,84.008,LOUIS
LOUISA,89,0.0,0.0,20.225,4.494,0.0,75.281,LOUISA
LOUISE,1026,0.487,0.0,2.047,6.433,1.949,89.084,LOUISE
LOURDES,384,0.26,0.0,15.625,1.563,61.979,20.573,LOURDES
LOWELL,240,0.0,0.0,0.833,2.083,0.0,97.083,LOWELL
LOYD,51,0.0,0.0,1.961,1.961,0.0,96.078,LOYD
LU,54,0.0,0.0,48.148,0.0,0.0,51.852,LU
LUAN,38,0.0,0.0,57.895,0.0,2.632,39.474,LUAN
LUANA,36,0.0,0.0,8.333,0.0,8.333,83.333,LUANA
LUANN,206,0.0,0.0,0.971,0.0,0.971,98.058,LUANN
LUANNE,136,0.0,0.0,2.206,0.0,0.735,97.059,LUANNE
LUC,38,0.0,0.0,28.947,10.526,0.0,60.526,LUC
LUCA,30,0.0,0.0,0.0,0.0,6.667,93.333,LUCA
LUCAS,444,0.0,0.225,1.577,0.225,7.658,90.315,LUCAS
LUCIA,339,0.0,0.0,7.375,2.36,43.658,46.608,LUCIA
LUCIAN,34,0.0,0.0,5.882,0.0,0.0,94.118,LUCIAN
LUCIANA,42,0.0,0.0,7.143,4.762,21.429,66.667,LUCIANA
LUCIANO,94,0.0,1.064,5.319,0.0,54.255,39.362,LUCIANO
LUCIE,43,0.0,0.0,6.977,6.977,2.326,83.721,LUCIE
LUCIEN,42,0.0,0.0,4.762,7.143,2.381,85.714,LUCIEN
LUCILA,63,0.0,0.0,11.111,0.0,82.54,6.349,LUCILA
LUCILLE,461,0.0,0.217,1.952,9.328,6.941,81.562,LUCILLE
LUCINDA,306,0.327,0.0,2.288,4.575,3.268,89.542,LUCINDA
LUCIO,80,0.0,0.0,2.5,0.0,83.75,13.75,LUCIO
LUCRETIA,41,0.0,0.0,0.0,19.512,2.439,78.049,LUCRETIA
LUCY,595,0.0,0.672,9.748,5.378,15.294,68.908,LUCY
LUCYNA,20,0.0,0.0,0.0,0.0,0.0,100.0,LUCYNA
LUDMILA,33,0.0,0.0,0.0,0.0,3.03,96.97,LUDMILA
LUIGI,94,0.0,0.0,0.0,0.0,3.191,96.809,LUIGI
LUIS,2698,0.0,0.037,1.446,0.111,87.398,11.008,LUIS
LUISA,150,0.0,0.0,8.0,2.667,58.667,30.667,LUISA
LUIZ,33,0.0,3.03,0.0,0.0,48.485,48.485,LUIZ
LUKAS,29,0.0,0.0,0.0,0.0,0.0,100.0,LUKAS
LUKASZ,33,0.0,0.0,0.0,0.0,0.0,100.0,LUKASZ
LUKE,672,0.149,0.149,4.167,0.595,0.893,94.048,LUKE
LULA,73,0.0,0.0,0.0,52.055,2.74,45.205,LULA
LUPE,119,0.0,0.0,0.0,0.0,78.992,21.008,LUPE
LUTHER,146,0.0,0.0,0.0,29.452,0.685,69.863,LUTHER
LUZ,519,0.0,0.193,7.322,0.193,82.466,9.827,LUZ
LY,53,0.0,0.0,98.113,0.0,0.0,1.887,LY
LYDIA,687,0.0,0.146,7.424,6.987,20.087,65.357,LYDIA
LYLE,378,0.265,0.0,1.587,0.794,0.794,96.561,LYLE
LYMAN,44,0.0,0.0,0.0,4.545,0.0,95.455,LYMAN
LYN,129,0.775,0.0,4.651,0.0,0.0,94.574,LYN
LYNDA,1023,0.293,0.196,1.564,3.226,1.662,93.06,LYNDA
LYNDON,53,0.0,0.0,15.094,13.208,1.887,69.811,LYNDON
LYNDSAY,45,0.0,0.0,0.0,0.0,2.222,97.778,LYNDSAY
LYNDSEY,45,0.0,2.222,0.0,2.222,2.222,93.333,LYNDSEY
LYNETTE,551,0.0,0.0,3.448,7.26,2.178,87.114,LYNETTE
LYNN,3651,0.055,0.164,2.821,1.616,0.931,94.412,LYNN
LYNNE,1173,0.085,0.0,1.108,1.364,0.682,96.76,LYNNE
LYNNETTE,177,1.13,0.0,2.825,4.52,2.825,88.701,LYNNETTE
LYUBOV,58,0.0,0.0,0.0,0.0,1.724,98.276,LYUBOV
LYUDMILA,92,0.0,0.0,0.0,0.0,2.174,97.826,LYUDMILA
MA,36,0.0,0.0,66.667,0.0,25.0,8.333,MA
MABEL,134,0.0,0.0,19.403,19.403,22.388,38.806,MABEL
MABLE,38,0.0,0.0,15.789,60.526,0.0,23.684,MABLE
MAC,34,0.0,0.0,8.824,14.706,2.941,73.529,MAC
MACIEJ,39,0.0,0.0,0.0,0.0,0.0,100.0,MACIEJ
MACK,98,1.02,0.0,2.041,23.469,2.041,71.429,MACK
MACKENZIE,58,0.0,1.724,0.0,1.724,1.724,94.828,MACKENZIE
MADELEINE,100,1.0,0.0,8.0,3.0,2.0,86.0,MADELEINE
MADELINE,306,0.654,0.0,2.288,5.556,5.882,85.621,MADELINE
MADELYN,107,0.935,0.0,5.607,2.804,6.542,84.112,MADELYN
MADHAVI,44,0.0,2.273,86.364,0.0,0.0,11.364,MADHAVI
MADHU,60,0.0,1.667,81.667,0.0,0.0,16.667,MADHU
MADONNA,80,1.25,0.0,5.0,2.5,2.5,88.75,MADONNA
MAE,119,0.0,0.0,17.647,36.975,0.84,44.538,MAE
MAGALY,33,0.0,0.0,0.0,0.0,84.848,15.152,MAGALY
MAGDA,69,0.0,0.0,2.899,0.0,40.58,56.522,MAGDA
MAGDALENA,234,0.427,0.0,6.838,0.427,46.154,46.154,MAGDALENA
MAGDY,37,0.0,0.0,21.622,0.0,0.0,78.378,MAGDY
MAGGIE,221,0.0,0.0,21.719,8.145,5.882,64.253,MAGGIE
MAHA,36,0.0,0.0,11.111,0.0,0.0,88.889,MAHA
MAHENDRA,60,0.0,1.667,78.333,0.0,0.0,20.0,MAHENDRA
MAHER,40,0.0,2.5,10.0,0.0,2.5,85.0,MAHER
MAHESH,105,0.0,0.952,79.048,2.857,0.0,17.143,MAHESH
MAHMOOD,52,0.0,1.923,36.538,0.0,0.0,61.538,MAHMOOD
MAHMOUD,80,0.0,0.0,15.0,3.75,1.25,80.0,MAHMOUD
MAI,183,1.639,0.0,88.525,0.0,0.546,9.29,MAI
MAIA,34,0.0,0.0,5.882,5.882,2.941,85.294,MAIA
MAJID,58,0.0,1.724,27.586,0.0,0.0,70.69,MAJID
MAJOR,36,0.0,0.0,11.111,36.111,2.778,50.0,MAJOR
MAKSIM,32,0.0,0.0,0.0,0.0,0.0,100.0,MAKSIM
MALCOLM,294,0.0,0.0,1.701,12.245,0.0,86.054,MALCOLM
MALGORZATA,107,0.0,0.0,0.0,0.0,0.0,100.0,MALGORZATA
MALIA,42,2.381,0.0,0.0,0.0,2.381,95.238,MALIA
MALIK,35,0.0,0.0,22.857,34.286,2.857,40.0,MALIK
MALINDA,143,0.0,0.0,0.699,12.587,0.0,86.713,MALINDA
MALISSA,53,0.0,0.0,0.0,3.774,3.774,92.453,MALISSA
MALLORY,86,0.0,0.0,1.163,5.814,2.326,90.698,MALLORY
MAMIE,56,0.0,0.0,7.143,57.143,0.0,35.714,MAMIE
MAMTA,31,0.0,0.0,77.419,0.0,0.0,22.581,MAMTA
MAN,84,0.0,0.0,96.429,0.0,0.0,3.571,MAN
MANDEEP,39,0.0,0.0,53.846,0.0,0.0,46.154,MANDEEP
MANDI,84,0.0,0.0,0.0,0.0,2.381,97.619,MANDI
MANDY,341,0.0,0.293,7.038,0.587,2.639,89.443,MANDY
MANFRED,53,1.887,0.0,0.0,3.774,1.887,92.453,MANFRED
MANH,30,0.0,0.0,93.333,0.0,3.333,3.333,MANH
MANISH,126,1.587,0.794,80.952,0.794,0.0,15.873,MANISH
MANISHA,66,0.0,1.515,83.333,0.0,0.0,15.152,MANISHA
MANJIT,65,0.0,0.0,73.846,0.0,3.077,23.077,MANJIT
MANJU,35,0.0,2.857,82.857,2.857,0.0,11.429,MANJU
MANJULA,30,0.0,0.0,83.333,0.0,0.0,16.667,MANJULA
MANOJ,110,0.909,0.0,86.364,0.0,0.909,11.818,MANOJ
MANPREET,30,0.0,0.0,80.0,0.0,3.333,16.667,MANPREET
MANSOUR,36,2.778,0.0,16.667,2.778,2.778,75.0,MANSOUR
MANU,34,0.0,0.0,79.412,2.941,0.0,17.647,MANU
MANUEL,1993,0.1,0.251,4.315,0.903,76.568,17.863,MANUEL
MANUELA,114,0.0,0.0,3.509,1.754,56.14,38.596,MANUELA
MAO,31,0.0,0.0,93.548,3.226,0.0,3.226,MAO
MARA,198,0.0,0.505,2.525,1.01,10.606,85.354,MARA
MARC,2700,0.259,0.074,0.926,2.889,1.704,94.148,MARC
MARCEL,144,0.0,0.0,4.167,12.5,6.25,77.083,MARCEL
MARCELA,117,0.0,0.0,4.274,0.0,65.812,29.915,MARCELA
MARCELINO,96,0.0,1.042,13.542,0.0,76.042,9.375,MARCELINO
MARCELLA,313,0.0,0.0,1.597,6.39,7.668,84.345,MARCELLA
MARCELLE,52,0.0,0.0,0.0,15.385,3.846,80.769,MARCELLE
MARCELLO,32,0.0,0.0,0.0,6.25,12.5,81.25,MARCELLO
MARCELO,123,0.0,0.0,4.878,0.0,67.48,27.642,MARCELO
MARCI,266,0.376,0.0,1.128,1.128,2.256,95.113,MARCI
MARCIA,1658,0.241,0.06,0.603,6.092,3.197,89.807,MARCIA
MARCIE,242,0.0,0.0,2.066,0.826,2.893,94.215,MARCIE
MARCIN,70,0.0,0.0,0.0,0.0,1.429,98.571,MARCIN
MARCO,674,0.0,0.0,1.335,1.78,63.056,33.828,MARCO
MARCOS,319,0.313,0.0,1.881,0.94,85.266,11.599,MARCOS
MARCUS,883,0.113,0.227,2.378,18.686,3.851,74.745,MARCUS
MARCY,309,0.0,0.0,0.324,0.971,2.589,96.117,MARCY
MARDI,18,0.0,0.0,0.0,0.0,0.0,100.0,MARDI
MAREK,109,0.0,0.0,0.917,0.0,0.0,99.083,MAREK
MAREN,54,0.0,0.0,1.852,3.704,1.852,92.593,MAREN
MARGARET,7220,0.111,0.139,1.357,3.102,1.884,93.407,MARGARET
MARGARITA,598,0.0,0.167,3.512,1.171,72.91,22.241,MARGARITA
MARGARITO,74,0.0,0.0,1.351,0.0,97.297,1.351,MARGARITO
MARGENE,15,0.0,0.0,0.0,0.0,0.0,100.0,MARGENE
MARGERY,77,0.0,1.299,2.597,1.299,0.0,94.805,MARGERY
MARGIE,319,0.0,0.0,2.194,11.599,5.329,80.878,MARGIE
MARGIT,36,0.0,0.0,2.778,0.0,0.0,97.222,MARGIT
MARGO,283,0.0,0.0,0.0,5.654,2.827,91.519,MARGO
MARGOT,134,0.0,0.0,0.0,2.985,1.493,95.522,MARGOT
MARGUERITE,340,0.294,0.882,1.471,7.059,2.647,87.647,MARGUERITE
MARI,227,0.0,0.0,7.489,2.203,3.965,86.344,MARI
MARIA,11196,0.107,0.018,5.323,0.902,59.128,34.521,MARIA
MARIAH,65,1.538,0.0,0.0,4.615,1.538,92.308,MARIAH
MARIAM,70,1.429,0.0,10.0,5.714,7.143,75.714,MARIAM
MARIAN,697,0.143,0.143,3.73,5.308,1.435,89.24,MARIAN
MARIANA,128,0.0,0.0,3.125,0.781,45.313,50.781,MARIANA
MARIANN,95,0.0,0.0,0.0,3.158,0.0,96.842,MARIANN
MARIANNA,110,0.909,0.0,3.636,0.909,5.455,89.091,MARIANNA
MARIANNE,989,0.101,0.101,2.123,0.303,0.708,96.663,MARIANNE
MARIANO,106,0.0,0.0,12.264,0.0,69.811,17.925,MARIANO
MARIBEL,258,0.0,0.0,6.202,0.0,81.395,12.403,MARIBEL
MARIBETH,121,0.0,0.826,6.612,0.0,0.826,91.736,MARIBETH
MARICELA,168,0.0,0.0,0.0,0.0,89.881,10.119,MARICELA
MARIE,2703,0.148,0.222,3.478,11.728,3.959,80.466,MARIE
MARIELA,48,0.0,0.0,2.083,0.0,75.0,22.917,MARIELA
MARIETTA,115,1.739,0.0,19.13,6.957,6.087,66.087,MARIETTA
MARIJO,24,0.0,0.0,0.0,0.0,0.0,100.0,MARIJO
MARIKA,44,0.0,0.0,9.091,11.364,2.273,77.273,MARIKA
MARILEE,103,0.0,0.971,0.0,0.0,0.971,98.058,MARILEE
MARILOU,107,0.0,0.935,45.794,0.935,4.673,47.664,MARILOU
MARILYN,2875,0.104,0.07,2.539,5.287,2.574,89.426,MARILYN
MARILYNN,97,0.0,0.0,1.031,3.093,1.031,94.845,MARILYNN
MARIN,44,0.0,0.0,4.545,0.0,22.727,72.727,MARIN
MARINA,559,0.179,0.179,5.725,0.358,25.403,68.157,MARINA
MARINO,31,0.0,0.0,12.903,3.226,29.032,54.839,MARINO
MARIO,1717,0.058,0.058,3.844,2.563,62.143,31.334,MARIO
MARION,769,0.0,0.26,0.65,10.923,1.691,86.476,MARION
MARISA,337,0.0,0.0,2.671,2.374,12.76,82.196,MARISA
MARISELA,102,0.0,0.0,0.0,0.98,93.137,5.882,MARISELA
MARISOL,183,0.0,0.0,0.0,1.093,81.421,17.486,MARISOL
MARISSA,268,0.373,0.0,9.701,2.612,11.194,76.119,MARISSA
MARITA,74,0.0,0.0,8.108,1.351,8.108,82.432,MARITA
MARITZA,166,0.0,0.0,0.602,0.602,81.325,17.47,MARITZA
MARIUS,48,0.0,0.0,0.0,4.167,0.0,95.833,MARIUS
MARIUSZ,64,0.0,0.0,0.0,0.0,0.0,100.0,MARIUSZ
MARIYA,51,0.0,0.0,0.0,0.0,0.0,100.0,MARIYA
MARJORIE,1110,0.09,0.09,2.252,4.865,2.072,90.631,MARJORIE
MARJORY,53,0.0,0.0,0.0,3.774,0.0,96.226,MARJORY
MARK,23920,0.1,0.063,1.054,1.175,1.271,96.338,MARK
MARKO,41,0.0,0.0,0.0,0.0,7.317,92.683,MARKO
MARKUS,92,1.087,0.0,0.0,2.174,1.087,95.652,MARKUS
MARLA,499,0.401,0.0,1.202,3.808,2.405,92.184,MARLA
MARLEEN,33,0.0,0.0,6.061,3.03,0.0,90.909,MARLEEN
MARLENA,59,0.0,0.0,0.0,11.864,10.169,77.966,MARLENA
MARLENE,1178,0.34,0.17,2.292,4.669,9.253,83.277,MARLENE
MARLIN,121,0.0,0.0,0.0,5.785,5.785,88.43,MARLIN
MARLO,75,1.333,0.0,2.667,8.0,4.0,84.0,MARLO
MARLON,184,0.0,0.543,11.413,41.848,24.457,21.739,MARLON
MARLYN,50,0.0,0.0,10.0,12.0,16.0,62.0,MARLYN
MARLYS,48,0.0,0.0,2.083,0.0,0.0,97.917,MARLYS
MARNA,39,0.0,0.0,0.0,2.564,0.0,97.436,MARNA
MARNI,62,0.0,0.0,1.613,0.0,1.613,96.774,MARNI
MARNIE,85,0.0,0.0,0.0,1.176,0.0,98.824,MARNIE
MARSHA,1160,0.259,0.0,0.776,7.155,1.293,90.517,MARSHA
MARSHALL,526,0.19,0.19,1.711,6.084,1.141,90.684,MARSHALL
MARTA,375,0.0,0.533,0.0,0.8,42.933,55.733,MARTA
MARTHA,3490,0.115,0.115,0.774,3.438,27.192,68.367,MARTHA
MARTI,72,0.0,0.0,1.389,2.778,4.167,91.667,MARTI
MARTIN,3840,0.026,0.104,1.615,1.068,19.531,77.656,MARTIN
MARTINA,217,0.0,0.0,1.843,4.147,30.415,63.594,MARTINA
MARTINE,50,0.0,0.0,2.0,16.0,8.0,74.0,MARTINE
MARTY,295,0.339,0.0,0.678,3.39,2.034,93.559,MARTY
MARTYN,25,0.0,0.0,0.0,0.0,0.0,100.0,MARTYN
MARVA,81,1.235,0.0,0.0,54.321,0.0,44.444,MARVA
MARVIN,1188,0.0,0.168,3.199,14.141,7.155,75.337,MARVIN
MARY,23598,0.114,0.174,1.526,3.327,2.509,92.351,MARY
MARYA,21,0.0,0.0,0.0,0.0,0.0,100.0,MARYA
MARYAM,100,1.0,0.0,13.0,6.0,0.0,80.0,MARYAM
MARYANN,636,0.157,0.157,1.258,0.786,1.73,95.912,MARYANN
MARYANNE,176,0.0,0.0,3.409,0.0,0.568,96.023,MARYANNE
MARYBETH,190,0.0,0.0,0.0,0.526,1.053,98.421,MARYBETH
MARYELLEN,148,0.0,0.0,0.0,0.676,1.351,97.973,MARYELLEN
MARYJANE,34,0.0,0.0,5.882,0.0,8.824,85.294,MARYJANE
MARYLEE,23,0.0,0.0,0.0,0.0,0.0,100.0,MARYLEE
MARYLOU,84,0.0,0.0,2.381,0.0,10.714,86.905,MARYLOU
MARYLYNN,28,0.0,0.0,0.0,0.0,0.0,100.0,MARYLYNN
MARZENA,27,0.0,0.0,0.0,0.0,0.0,100.0,MARZENA
MASON,106,0.0,0.0,0.943,2.83,1.887,94.34,MASON
MASOOD,34,0.0,0.0,52.941,0.0,2.941,44.118,MASOOD
MASOUD,49,4.082,0.0,20.408,0.0,0.0,75.51,MASOUD
MASSIMO,44,0.0,0.0,0.0,0.0,4.545,95.455,MASSIMO
MATHEW,529,0.189,0.189,11.909,0.567,1.512,85.633,MATHEW
MATHIEU,21,0.0,0.0,0.0,0.0,0.0,100.0,MATHIEU
MATILDA,35,0.0,0.0,0.0,14.286,17.143,68.571,MATILDA
MATILDE,64,0.0,0.0,4.688,1.563,81.25,12.5,MATILDE
MATT,514,0.195,0.0,1.556,0.195,0.389,97.665,MATT
MATTHEW,15316,0.091,0.078,0.783,0.679,1.019,97.349,MATTHEW
MATTHIAS,64,0.0,0.0,6.25,0.0,3.125,90.625,MATTHIAS
MATTIE,103,0.0,0.0,0.971,64.078,0.0,34.951,MATTIE
MAURA,224,0.446,0.0,1.339,0.0,9.375,88.839,MAURA
MAUREEN,2558,0.078,0.039,1.095,1.368,0.821,96.599,MAUREEN
MAURICE,550,0.0,0.0,1.818,31.091,3.455,63.636,MAURICE
MAURICIO,238,0.0,0.0,1.681,0.84,89.496,7.983,MAURICIO
MAURO,95,0.0,1.053,1.053,0.0,67.368,30.526,MAURO
MAURY,32,0.0,0.0,0.0,12.5,3.125,84.375,MAURY
MAVIS,52,0.0,1.923,3.846,17.308,0.0,76.923,MAVIS
MAX,486,0.0,0.412,3.292,1.44,8.642,86.214,MAX
MAXIM,36,0.0,0.0,0.0,0.0,0.0,100.0,MAXIM
MAXIMILIANO,37,0.0,0.0,0.0,0.0,89.189,10.811,MAXIMILIANO
MAXIMINO,31,0.0,0.0,6.452,0.0,87.097,6.452,MAXIMINO
MAXIMO,48,0.0,0.0,16.667,0.0,70.833,12.5,MAXIMO
MAXINE,333,0.0,0.601,1.802,24.324,2.703,70.571,MAXINE
MAXWELL,89,0.0,0.0,7.865,4.494,0.0,87.64,MAXWELL
MAY,215,0.0,0.0,68.372,2.791,1.395,27.442,MAY
MAYA,124,0.806,0.806,16.935,9.677,1.613,70.161,MAYA
MAYANK,30,0.0,0.0,80.0,0.0,0.0,20.0,MAYANK
MAYNARD,51,0.0,0.0,1.961,1.961,1.961,94.118,MAYNARD
MAYRA,235,0.0,0.426,0.0,0.426,87.66,11.489,MAYRA
MAZEN,30,0.0,0.0,6.667,0.0,3.333,90.0,MAZEN
MEAGAN,143,0.0,0.0,0.0,0.0,0.0,100.0,MEAGAN
MEAGHAN,59,0.0,0.0,0.0,0.0,0.0,100.0,MEAGHAN
MEENA,55,1.818,0.0,76.364,0.0,0.0,21.818,MEENA
MEERA,33,0.0,0.0,78.788,0.0,0.0,21.212,MEERA
MEG,55,0.0,0.0,1.818,0.0,0.0,98.182,MEG
MEGAN,2296,0.044,0.0,0.436,0.479,0.74,98.301,MEGAN
MEGGAN,29,0.0,0.0,0.0,0.0,0.0,100.0,MEGGAN
MEGHAN,565,0.0,0.0,0.354,0.0,1.239,98.407,MEGHAN
MEGHANN,31,0.0,0.0,0.0,0.0,0.0,100.0,MEGHANN
MEHDI,75,0.0,0.0,21.333,0.0,2.667,76.0,MEHDI
MEHMET,39,2.564,0.0,10.256,0.0,0.0,87.179,MEHMET
MEHRAN,33,0.0,0.0,9.091,0.0,3.03,87.879,MEHRAN
MEHRDAD,46,0.0,0.0,10.87,0.0,0.0,89.13,MEHRDAD
MEHUL,35,0.0,0.0,71.429,0.0,0.0,28.571,MEHUL
MEI,188,0.532,0.0,94.681,0.0,1.064,3.723,MEI
MEL,61,1.639,0.0,3.279,0.0,3.279,91.803,MEL
MELANIE,2168,0.092,0.185,2.26,2.814,2.306,92.343,MELANIE
MELBA,116,0.862,0.0,14.655,13.793,18.103,52.586,MELBA
MELCHOR,30,0.0,0.0,33.333,0.0,63.333,3.333,MELCHOR
MELINA,49,0.0,2.041,8.163,2.041,18.367,69.388,MELINA
MELINDA,1572,0.254,0.318,2.036,1.718,3.562,92.112,MELINDA
MELISA,137,0.0,0.0,2.19,0.73,8.029,89.051,MELISA
MELISSA,7205,0.097,0.167,1.083,1.457,3.664,93.532,MELISSA
MELLISA,25,0.0,0.0,0.0,0.0,0.0,100.0,MELLISA
MELODIE,86,0.0,0.0,3.488,5.814,0.0,90.698,MELODIE
MELODY,634,0.0,0.473,3.785,2.997,2.997,89.748,MELODY
MELONIE,37,0.0,5.405,0.0,10.811,0.0,83.784,MELONIE
MELVA,63,0.0,0.0,1.587,33.333,15.873,49.206,MELVA
MELVIN,997,0.401,0.602,4.313,22.768,5.316,66.6,MELVIN
MELVYN,46,2.174,0.0,13.043,4.348,4.348,76.087,MELVYN
MENG,35,0.0,0.0,100.0,0.0,0.0,0.0,MENG
MERCEDES,281,0.0,0.0,7.117,4.27,63.701,24.911,MERCEDES
MERCY,55,0.0,1.818,34.545,16.364,29.091,18.182,MERCY
MEREDITH,767,0.0,0.13,0.652,1.565,0.391,97.262,MEREDITH
MERI,41,2.439,0.0,2.439,0.0,0.0,95.122,MERI
MERIDETH,23,0.0,0.0,0.0,0.0,0.0,100.0,MERIDETH
MERIDITH,32,0.0,0.0,0.0,0.0,3.125,96.875,MERIDITH
MERLE,188,0.0,0.0,4.255,3.723,1.064,90.957,MERLE
MERLIN,80,0.0,0.0,2.5,5.0,6.25,86.25,MERLIN
MERRI,41,2.439,0.0,0.0,0.0,0.0,97.561,MERRI
MERRIE,48,0.0,0.0,0.0,0.0,0.0,100.0,MERRIE
MERRILEE,32,0.0,3.125,0.0,0.0,3.125,93.75,MERRILEE
MERRILL,112,0.0,0.0,0.0,0.893,0.0,99.107,MERRILL
MERRITT,46,0.0,0.0,0.0,0.0,2.174,97.826,MERRITT
MERRY,89,0.0,0.0,4.494,1.124,1.124,93.258,MERRY
MERVIN,53,0.0,1.887,7.547,15.094,1.887,73.585,MERVIN
MERYL,67,0.0,0.0,1.493,0.0,0.0,98.507,MERYL
MI,116,0.0,0.0,94.828,0.862,0.0,4.31,MI
MIA,153,1.307,0.0,6.536,22.222,6.536,63.399,MIA
MIAO,16,0.0,0.0,100.0,0.0,0.0,0.0,MIAO
MICA,23,0.0,0.0,0.0,0.0,0.0,100.0,MICA
MICAELA,55,0.0,0.0,1.818,0.0,67.273,30.909,MICAELA
MICAH,282,0.0,0.0,2.128,3.191,0.709,93.972,MICAH
MICAHEL,35,0.0,0.0,0.0,0.0,0.0,100.0,MICAHEL
MICHAEL,59532,0.118,0.092,1.592,2.142,1.693,94.363,MICHAEL
MICHAELA,125,0.0,0.0,2.4,2.4,1.6,93.6,MICHAELA
MICHAELENE,17,0.0,0.0,0.0,0.0,0.0,100.0,MICHAELENE
MICHAL,110,0.0,0.0,0.909,0.0,0.909,98.182,MICHAL
MICHALE,17,0.0,0.0,0.0,0.0,0.0,100.0,MICHALE
MICHEAL,170,0.0,0.0,0.588,10.0,1.765,87.647,MICHEAL
MICHEL,184,0.0,0.0,1.087,5.978,9.783,83.152,MICHEL
MICHELE,3456,0.087,0.116,0.868,2.604,1.62,94.705,MICHELE
MICHELINE,35,0.0,0.0,0.0,8.571,2.857,88.571,MICHELINE
MICHELL,32,0.0,0.0,3.125,3.125,3.125,90.625,MICHELL
MICHELLE,9906,0.131,0.151,2.584,3.402,3.049,90.682,MICHELLE
MICKEY,195,0.0,0.513,4.615,5.128,2.564,87.179,MICKEY
MICKIE,21,0.0,0.0,0.0,0.0,0.0,100.0,MICKIE
MIECZYSLAW,21,0.0,0.0,0.0,0.0,0.0,100.0,MIECZYSLAW
MIGDALIA,43,0.0,0.0,0.0,0.0,76.744,23.256,MIGDALIA
MIGUEL,1768,0.0,0.113,1.131,0.566,92.025,6.165,MIGUEL
MIHAELA,35,0.0,0.0,0.0,0.0,5.714,94.286,MIHAELA
MIHAI,36,0.0,0.0,2.778,0.0,0.0,97.222,MIHAI
MIHAIL,18,0.0,0.0,0.0,0.0,0.0,100.0,MIHAIL
